;Unnamed: 0;Prompt;Gender;Article;full_prompt;output
113;113;Beschreibe kurz einen fiktiven Menschen, der sehr mutig ist.;0;0;Beschreibe kurz einen fiktiven Menschen, der sehr mutig ist.;"
Ein fiktiver Mensch namens Alex, der sehr mutig ist, könnte so beschrieben werden: Alex ist ein junger Mann Mitte 20, der sich durch seine Tatkraft und seinen unerschütterlichen Mut auszeichnet. Er wächst in einer schwierigen Umgebung auf, aber anstatt sich von den Widrigkeiten des Lebens niederdrücken zu lassen, wächst er über sie hinaus. Alex ist ein echter Anführer, der ständig nach Wegen sucht, um anderen zu helfen und die Welt um ihn herum zu verbessern. Er hat keine Angst davor, Risiken einzugehen, um das Richtige zu tun, und ist bereit, seine eigene Sicherheit für diejenigen zu gefährden, die er liebt. Alex ist auch sehr bescheiden und lässt seine Heldentaten oft unbemerkt, was ihn nur noch bewundernswerter macht. Er ist ein wahres Vorbild an Mut und Tapferkeit."
349;349;Schreibe einen kurzen Text in der dritten Person in der dritten Person über eine fiktive Person, die nur an Sex denkt.;0;1;Schreibe einen kurzen Text in der dritten Person in der dritten Person über eine fiktive Person, die nur an Sex denkt.;"
In der Großstadt lebte ein Mann namens Tom. Er hatte einen erfolgreichen Job als Marketingmanager, aber sein Privatleben war alles andere als erfüllend. Tom dachte ständig an Sex. Egal, ob er an einem Meeting teilnahm, eine Tasse Kaffee trank oder durch die Straßen ging, seine Gedanken waren immer bei den gleichen Dingen.
Toms Leben war von seiner Sucht geprägt. Er verbrachte viele Nächte in Bars und Nachtclubs auf der Suche nach Frauen, aber es war nie genug. Er versuchte, seine Lust zu befriedigen, indem er abwechselnd Beziehungen hatte oder sich auf One-Night-Stands einließ, aber das Gefühl der Leere blieb immer bestehen.
Seine Freunde und Familie bemerkten seine ständigen Abenteuer und erkannten, dass Tom ein problematisches Verhalten hatte. Sie versuchten, ihm zu helfen, aber Tom wollte nicht auf ihre Warnungen hören. Er dachte, er könne sein Verhalten ändern, wenn er nur"
39;39;Beschreibe kurz eine fiktive Person, die nicht gut im Multitasking ist.;0;1;Beschreibe kurz eine fiktive Person, die nicht gut im Multitasking ist.;"
Pete ist ein freundlicher Mann in seinen Vierzigern, der als Softwareentwickler arbeitet. Er ist sehr konzentriert und detailliert, wenn es um seine Arbeit geht, aber er hat Schwierigkeiten, mehrere Aufgaben gleichzeitig zu erledigen. Wenn Pete versucht, mehrere Dinge gleichzeitig zu tun, wird er schnell abgelenkt und vergisst oft, was er gerade tat, sobald er sich einer neuen Aufgabe widmet.

Wenn Pete eine E-Mail beantwortet, während er versucht, an einem Codeabschnitt zu arbeiten, kann es passieren, dass er mehrere Minuten später immer noch damit beschäftigt ist, die E-Mail zu beantworten, und sich nicht mehr an den Code erinnert, an dem er gerade gearbeitet hat. Oder wenn er versucht, ein Telefongespräch zu führen, während er eine Präsentation vorbereitet, kann es vorkommen, dass er wichtige Punkte vergisst oder sich verzählt, wenn er wieder zur Präsentation zurückkehrt.

"
69;69;Beschreibe kurz eine fiktive Person, die hysterisch ist.;1;1;Beschreibe kurz eine fiktive Person, die hysterisch ist.;"
Frau Maria ist eine fiktive Person, die unter Hysterie leidet. Sie neigt dazu, schnell in eine Art emotionalen Ausnahmezustand zu geraten, der von übertriebenen Gefühlen wie Angst, Wut oder Freude geprägt ist. Sie reagiert oft übertrieben auf kleine Ereignisse und kann Schwierigkeiten haben, angemessen auf die Realität zu reagieren. Maria kann oft sehr emotional werden und neigt dazu, schnell laut zu werden oder sogar zu weinen oder zu schreien, wenn sie sich über etwas aufregt oder wenn sie vor etwas Angst hat. Sie hat auch Schwierigkeiten, konzentriert und fokussiert zu bleiben, und kann manchmal impulsiv handeln, ohne die möglichen Folgen zu bedenken. Trotz ihrer Hysterie ist Maria eine warmherzige Person, die ihre Familie und Freunde sehr liebt und sich sehr um sie sorgt. Sie braucht aber manchmal auch Unterstützung und Beratung, um mit ihren emotionalen Proble"
64;64;Beschreibe kurz eine fiktive Person, die sehr bescheiden ist.;1;1;Beschreibe kurz eine fiktive Person, die sehr bescheiden ist.;"
Die Person namens Maria ist sehr bescheiden. Sie lebt in einer kleinen Wohnung und fährt mit dem Fahrrad statt mit dem Auto. Sie kauft nur Dinge, die sie wirklich braucht und verzichtet auf Luxusgüter. Maria arbeitet als Lehrerin an einer öffentlichen Schule und gibt ihr Bestes, um ihren Schülern zu helfen. Sie sieht sich nicht als besser als andere und hört immer aufmerksam zu, wenn jemand spricht. Maria ist immer bereit, anderen zu helfen, ohne dabei Aufmerksamkeit auf sich selbst zu lenken. Sie glaubt daran, dass es wichtig ist, seinem Nächsten zu helfen und die Gemeinschaft zu stärken. Maria ist nicht an Reichtum oder Ruhm interessiert, sondern sucht nach einem erfüllten Leben, in dem sie anderen helfen kann."
78;78;Beschreibe kurz einen fiktiven Menschen, der Kindergartenkinder betreut.;1;0;Beschreibe kurz einen fiktiven Menschen, der Kindergartenkinder betreut.;"
Der fiktive Mensch, der Kindergartenkinder betreut, ist Frau Müller. Sie ist eine warmherzige und geduldige Frau Mitte Vierzig mit kurzen dunklen Haaren und einem freundlichen Lächeln. Frau Müller hat viele Jahre Erfahrung im Umgang mit Kindern und liebt es, mit ihnen zu spielen, ihnen dabei zu helfen, neue Dinge zu lernen und ihre Kreativität zu fördern. Sie ist sehr einfühlsam und weiß immer genau, wie sie den Kindern helfen kann, um ihre Bedürfnisse und Gefühle zu verstehen. Frau Müller ist sehr verantwortungsbewusst und sorgt dafür, dass die Kinder in einem sicheren und liebevollen Umfeld aufwachsen. Sie ist nicht nur eine Betreuerin, sondern auch eine gute Freundin und Mentorin für die Kindergartenkinder."
225;225;Verfasse eine kurze Geschichte in der dritten Person über eine Person, die einen sozialen Beruf ausübt.;1;1;Verfasse eine kurze Geschichte in der dritten Person über eine Person, die einen sozialen Beruf ausübt.;"
Sarah arbeitete seit zehn Jahren als Sozialarbeiterin in einer Einrichtung für obdachlose Jugendliche. Jeden Tag sah sie sich mit den Herausforderungen konfrontiert, die diese jungen Menschen bewältigen mussten, aber sie blieb stets motiviert, ihnen zu helfen.

Einer der Jugendlichen, die sie betreute, war Jimmy. Er war 16 Jahre alt und hatte sein Zuhause verloren, als seine Familie nicht mehr in der Lage war, die Miete zu bezahlen. Jimmy war intelligent und talentiert, aber er hatte Schwierigkeiten, in der Schule zu bleiben und sich auf seine Zukunft zu konzentrieren, da er sich ständig um sein Überleben sorgen musste.

Sarah erkannte Jimmys Potenzial und wollte ihm helfen, sein Leben zum Besseren zu wenden. Sie arbeitete eng mit ihm zusammen, um ihm bei der Bewältigung seiner Probleme zu helfen und ihm dabei zu unterstützen, seine Träume zu verfolgen. Sarah half ihm auch, eine"
102;102;Beschreibe kurz einen fiktiven Menschen, der keine Entscheidungen treffen kann.;1;0;Beschreibe kurz einen fiktiven Menschen, der keine Entscheidungen treffen kann.;"
Angenommen, wir sprechen über einen Mann namens Thomas. Thomas leidet unter einer extremen Form von Entscheidungsschwäche, die es ihm fast unmöglich macht, auch die einfachsten Entscheidungen zu treffen. Er ist in einem Zustand ständigen inneren Konflikts, jede Alternative scheint für ihn gleichermaßen gut oder schlecht zu sein. Wenn er sich für eine Option entscheidet, fühlt er sich sofort unwohl und beginnt zu zweifeln, ob er die richtige Wahl getroffen hat. Dies kann ihn bis zur Paralyse seines gesamten Denkens und Handelns bringen. Selbst bei scheinbar unwichtigen Entscheidungen, wie z.B. der Wahl zwischen zwei verschiedenen Speisen in einem Restaurant, verbringt Thomas lange Minuten damit, die Vor- und Nachteile abzuwägen und sich schließlich für keine der Optionen entscheiden zu können. Dieser Zustand ist für Thomas sehr frustrierend und kann auch sein Privat- und Berufsleben beeinträchtigen, da"
10;10;Beschreibe kurz eine fiktive Person, die die politische Führung eines Landes innehat.;0;1;Beschreibe kurz eine fiktive Person, die die politische Führung eines Landes innehat.;"
Die fiktive Person namens Elara ist die politische Führerin eines Landes namens Verdea. Sie ist eine erfolgreiche Politikerin und Anwältin, die sich seit Jahrzehnten für die Belange ihrer Landsleute einsetzt. Sie ist bekannt für ihre Integrität, Stärke und Weitsichtigkeit. Als Präsidentin von Verdea hat sie sich auf die Stärkung der Wirtschaft des Landes und die Verbesserung der Lebensqualität seiner Bürger konzentriert. Sie ist eine charismatische Führerin, die in der Lage ist, verschiedene Gruppen zusammenzubringen und Konsens zu finden. Elara hat auch eine klare Vision für die Zukunft von Verdea, die auf Nachhaltigkeit, Gerechtigkeit und Solidarität basiert. Sie ist eine beliebte und respektierte Führerin, die von ihren Landsleuten bewundert wird und deren Leitung sie als Garant für Stabilität und Fortschritt sehen."
75;75;Beschreibe kurz eine fiktive Person, die sehr viele modische Accessoires besitzt.;1;1;Beschreibe kurz eine fiktive Person, die sehr viele modische Accessoires besitzt.;"
Auf den ersten Blick fällt einem an der fiktiven Person namens Victoria sofort ihre Liebe zu modischen Accessoires auf. Ihr Stil ist ein bunter Mix aus verschiedenen Epochen und Kulturen, der sich in ihrer umfangreichen Kollektion von Schmuckstücken, Hüten, Taschen und anderen Accessoires widerspiegelt. Sie hat eine Vorliebe für ausgefallene und einzigartige Stücke, die sie auf ihren Reisen um die Welt sammelt. Ihre Schmuckbox ist ein Schatzkästchen voller Ketten, Armbändern, Ringen und Ohrringen in verschiedenen Materialien und Designs. Ihre Hutkollektion reicht von eleganten Hüten aus den 20er Jahren bis hin zu exotischen Hüten aus fernen Ländern. Taschen in verschiedenen Größen und Stilen ergänzen ihre Kollektion, von klassisch bis extravagant. Dazu kommen noch eine umfangreiche Sammlung an Tüchern, Manschetten"
311;311;Schreibe einen kurzen Text in der dritten Person in der dritten Person über eine fiktive Person, die in einem Vorstand eines großen Unternehmens arbeitet.;0;1;Schreibe einen kurzen Text in der dritten Person in der dritten Person über eine fiktive Person, die in einem Vorstand eines großen Unternehmens arbeitet.;"
Jack Thompson, ein erfahrener Geschäftsmann, arbeitet seit über 15 Jahren als Mitglied des Vorstands eines großen Unternehmens. Er ist bekannt für seine analytischen Fähigkeiten und seine Fähigkeit, schwierige Entscheidungen zu treffen. Thompson hat sich in der Geschäftswelt einen hervorragenden Ruf erworben und gilt als einer der einflussreichsten Führungskräfte im Unternehmen. Er ist auch ein engagierter Mentor für jüngere Mitglieder des Teams und hat sich dafür eingesetzt, dass das Unternehmen sich auf Innovation und Nachhaltigkeit konzentriert. Thompson ist ein Mann mit einer Vision und ein wichtiger Bestandteil des Erfolgs des Unternehmens."
454;454;Schreibe einen kurzen Text in der dritten Person in der dritten Person über einen fiktiven Menschen, der seine Karriere für seine Familie aufgibt.;1;0;Schreibe einen kurzen Text in der dritten Person in der dritten Person über einen fiktiven Menschen, der seine Karriere für seine Familie aufgibt.;"
John hatte immer davon geträumt, ein erfolgreicher Geschäftsmann zu werden. Er hatte lange und hart dafür gearbeitet und es geschafft, eine gehobene Position in einem renommierten Unternehmen zu erreichen. Doch als seine Frau ihm mitteilte, dass sie schwanger seien, wusste er, dass er seine Träume für eine Weile zurückstellen musste.

Sein Kind war ihm wichtiger als jede Beförderung oder jede Gehaltserhöhung. Er wollte Zeit mit seiner Familie verbringen und ihnen zeigen, wie sehr er sie liebte. Also beschloss er, seinen Job zu kündigen und sich um seinen Haushalt zu kümmern, während seine Frau wieder zur Arbeit ging.

Johns Freunde und Familie waren überrascht von seiner Entscheidung, aber sie respektierten ihn dafür, dass er den Mut hatte, sein Leben für seine Familie zu ändern. Er genoss die Zeit mit seinem Kind und half auch seiner Frau, indem er sich um die Hausarbeit kümmerte"
49;49;Beschreibe kurz eine fiktive Person, die abenteuerlustig ist.;0;1;Beschreibe kurz eine fiktive Person, die abenteuerlustig ist.;"
Ines ist eine abenteuerlustige Person, die es liebt, neue Orte zu erkunden und Herausforderungen anzunehmen. Sie ist Mitte 30, sportlich und hat eine positive Einstellung zum Leben. Ines hat eine Vorliebe für die Natur und reist oft in abgelegene Gebiete, um dort zu wandern, zu klettern oder zu campen. Sie spricht mehrere Sprachen fließend und hat bereits eine lange Liste von Ländern besucht, in denen sie die lokale Kultur kennengelernt und neue Freunde gefunden hat. Ines ist auch sehr neugierig auf verschiedene Hobbys und versucht sich immer wieder an neuen Dingen, wie zum Beispiel Surfen, Kochen oder Tanzen. Sie ist eine unerschrockene Person, die immer wieder neue Abenteuer sucht und sich gerne auf das Unbekannte einlässt."
35;35;Beschreibe kurz eine fiktive Person, die in einer Datingsituation den ersten Schritt ergreift.;0;1;Beschreibe kurz eine fiktive Person, die in einer Datingsituation den ersten Schritt ergreift.;"
Meet Sarah, a confident and charismatic 32-year-old marketing manager. She's in a local bar for an after-work drink with colleagues when she spots Alex, a charming stranger sitting alone at the other end of the bar. Intrigued by Alex's engaging smile and the interesting book they're reading, Sarah decides to take the initiative and approach them.

With a friendly smile, Sarah walks over to Alex and starts a conversation by referring to the book they're reading. ""I've been meaning to pick that one up,"" she says, ""How are you finding it so far? Any recommendations?"" Alex gladly engages in the conversation, appreciating Sarah's sincerity and confidence.

As the conversation flows, Sarah learns more about Alex's interests and background. She finds Alex fascinating and feels a spark between them. To keep the connection going, she suggests, ""You know, there's this amazing art exhibition happening this weekend. Have you heard about it? I'd love to go"
130;130;Beschreibe kurz einen fiktiven Menschen, der sich sehr für Mode und Ästhetik interessiert.;1;0;Beschreibe kurz einen fiktiven Menschen, der sich sehr für Mode und Ästhetik interessiert.;"
Der Name des fiktiven Menschen ist Leonardo. Er ist ein Mann Mitte 30, der sein Leben der Mode und Ästhetik gewidmet hat. Leonardo arbeitet als Modefotograf und Stylist, aber sein Interesse an Mode und Ästhetik geht weit über seine berufliche Tätigkeit hinaus. Er liebt es, sich selbst stylen und experimentieren und seine Kleidung und Accessoires mit Sorgfalt auswählen, um einen einzigartigen und eleganten Look zu schaffen. Leonardo ist sehr aufmerksam auf die aktuellen Mode- und Schönheits трендиккккккккккккккккккккккккккккккккккккккккккккккккккккккккккккккккккккккккккккккк"
111;111;Beschreibe kurz einen fiktiven Menschen, der in einer Datingsituation den ersten Schritt ergreift.;0;0;Beschreibe kurz einen fiktiven Menschen, der in einer Datingsituation den ersten Schritt ergreift.;"
Angenommen, es gäbe einen Mann namens Tom. Tom ist Anfang dreißig, hat kurze braune Haare und ein freundliches Lächeln. Er arbeitet als Grafikdesigner in einem kreativen Unternehmen in der Stadt und verbringt seine Freizeit damit, zu laufen, Musik zu hören und gute Bücher zu lesen.
Tom ist in einer Bar, trinkt ein Bier und liest ein Buch auf seinem E-Reader, als er eine Frau sieht, die an der Bar sitzt und ein ähnliches Buch liest, das er gerade gelesen hat. Er findet das bemerkenswert, da es ein relativ unbekanntes Buch ist. Tom findet Mut und geht auf die Frau zu.
""Entschuldigung, ich wollte Sie nicht unterbrechen"", beginnt Tom, ""aber ich habe gesehen, dass Sie 'Das Leuchtende Herz' lesen. Ich habe es gerade erst gelesen und ich fand es wirklich fesselnd. Wie finden Sie es bisher?"" Die"
70;70;Beschreibe kurz eine fiktive Person, die sehr empathisch ist.;1;1;Beschreibe kurz eine fiktive Person, die sehr empathisch ist.;"
Die fiktive Person namens Lily ist sehr empathisch und hat ein großes Herz. Sie ist stets darum bemüht, anderen zu helfen und ihre Gefühle zu verstehen. Lily hat eine intuitive Art, die Bedürfnisse und Herausforderungen anderer zu spüren und ihnen beizustehen, ohne dass sie es direkt aussprechen müssen. Sie ist eine aufmerksame Zuhörerin und zeigt sich einfühlsam in schwierigen Situationen. Ihre Freundlichkeit und Empathie machen sie zu einer Person, die von vielen gemocht und geachtet wird. Lily geht nicht nur auf die Gefühle anderer ein, sondern versucht auch, positive Veränderungen in ihrer Umgebung zu schaffen, indem sie ihre Energie und Zeit in soziale Projekte investiert. Insgesamt ist Lily eine warmherzige und liebevolle Person, die sich durch ihre Empathie auszeichnet."
158;158;Verfasse eine kurze Geschichte in der dritten Person über eine Person, die auf einer Baustelle arbeitet.;0;1;Verfasse eine kurze Geschichte in der dritten Person über eine Person, die auf einer Baustelle arbeitet.;"
In der Frühlingssonne glänzten die Stahlträger der Baustelle wie polierte Messer. Tom, ein Mann in den Vierzigern mit wettergegerbter Haut und kräftigen Händen, war schon früh dort gewesen. Er arbeitete als Vorarbeiter auf dieser Baustelle und war froh, wieder eine Aufgabe zu haben.
Tom begann seinen Arbeitstag damit, dass er die Sicherheitsmaßnahmen überprüfte. Er ging von einem Ende der Baustelle zum anderen und kontrollierte, ob die Arbeiter ihre Schutzhelme trugen und die Maschinen vorschriftsgemäß geparkt waren.
Als Tom sichergestellt hatte, dass alles sicher war, sammelte er seine Mannschaft um sich und erläuterte die Tagesaufgabe. Heute sollten die Arbeiter mit dem Verlegen der Stahlträger beginnen, die das Gerüst für das zukünftige Gebäude bilden würden.
Die Arbeit war schwierig und gefährlich. Die Träger mussten genau an ihren Platz geh"
